md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,,image_path
daa9930b07d82514558f7ea33eae954c,2,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6258
8dd1e80db0c096deff2446177c64d5a3,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6323
e8c11fd1e044960c8964f47a0297b7c8,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6272
ec6a44405f0f09cb734ad5ab3680ffb3,2,3,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6263
993ab6fbf31a0606eb3161a32e20339a,3,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6291
570aabc5c2a5d81cd9eb470fee156cd3,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6269
43ef247e736ef3bd962bc3004114f8a8,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6322
f3ad2f7ff9048737ab1e42a2670b9b57,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6242
2276179edb1db54ea3178509882ea765,3,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6336
2e69138ec888e9f2eeb830eda8d532e3,6,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6283
665ce209020ffe65e5d21db23ab13291,3,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6321
fcc3d79d15d091165a4a9d56ca80e0b5,3,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6255
145f5f832ff39a917501f9e8c5078cff,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6296
dbee4a80595e78f281e1a0938f9857be,3,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=406
a09323dec3002dbbb039e9cf06dcdb1f,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6286
3f3e70feb23464150551836dfe3d4f7c,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6245
c8f03b8955ce918a7c4d428f95b56a7f,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6309
93789ba632d433ddaa96ca50677842c5,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6325
2152c7fbfb77f88322ec31b5239dcd53,2,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6317
9086406032bc408eadf08d23380c20d3,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6277
56783377d95a87b04c0f10ec52e0ffa7,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6311
69d3608ff2b722a6e8e1ef31efdbeb89,6,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6304
f27f2aff07f470c5281c5f0beae28808,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6288
8480fdb2f5848d909a84b4c48015c76d,6,6,psoriasis,inflammatory,non-neoplastic,5 Potentially,http://atlasdermatologico.com.br/img?imageId=6300
7bf30acc4f0b260d57d84857a0fa5af7,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6306
6fa192112fdaeff206ca488a7ee1d3d7,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6281
62fda1afd633582622dab07462c5f5e3,2,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6251
c9f996db59d6e4e2f43f94f9eb8a5d1e,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6312
7395a68469f19821f29444f383abd041,3,3,psoriasis,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=6260
685b9f31b2e9bf950d98d8542a955a27,2,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6249
4d9adfc38de707edde4fd9d9fb7b2f45,2,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6256
771f131526840f8af4cf816c5eea510c,4,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6246
1560144080a58958e60f959e394e0447,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6299
40c298a68522a302b8a22ebf3395194e,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6265
938d1a76d18e959c499a24b5112d0652,3,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6316
9045c2fee05bab6d08b3d6eac6d64324,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6244
1ae57da4c77a28ed8c2fe982dbc9f0ef,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6250
84b4418d304b771a9cc6b5201a6f4296,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6301
2131d014a301d4773e32bdc6ef466b53,4,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6307
c4ed0b364654568b858a30eec090f61b,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6266
72425b50cd9e8658f118ff4156c5b3b5,4,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6262
e779a86c1580e4d55ba45cb3ae677ecc,2,1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6237
760c43b158d58397bf7005d50695a132,5,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6276
3aa1d79880effb1452f29153ada04536,4,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6337
0327466e2c74672e83a55b47e800fe05,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6243
1d1e43151f411b24f1d5886ffbb153ff,-1,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6314
192e5b9128c1a9821ebe319657af578d,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6253
34deac35a907f46e6d43b7bfb39fc00d,6,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6284
51dd71318faffd8a93df9a6ae9efcfc5,2,1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6241
f55631c703bcc6f0ef193ff77295b964,-1,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6315
e34ef85c772594c2dc604746f9ade8ca,3,3,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6261
452aad2e9dd0142466877a3a0be3790b,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6273
e0ccb5e57e16d8b60219796f294c3ae9,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6297
a7a458b671c313edc0a1619f64dfa18c,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6282
9a455359601a111a743f15ec5d9726e1,-1,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6285
a6d69d2d516920d48d998f5cf89697e6,5,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6303
953faf3c474c61545b63c75de349eef1,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6280
cad7f9533088f14443e9c889ba1ebff0,5,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6327
b4b0eeeb1cfc1b7fa8cae06c3bfd3cb8,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6271
c59fa65dd63f7ea2b3d76cec39a3d2af,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6295
c3d233696079e886f7468c997ff2337b,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6324
d3254072db131f1359486ff627bdefc5,3,3,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6270
2bd51eeec33997f3619f78356f3b993f,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6332
d6e48782569b4e90540e280e4b288562,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6278
fe364375d4e205f8c09efba66dc42541,4,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6290
21a756339ed349d808281102fc82f6e3,2,1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6254
693c9f8d859c5b8ea505d520cd75e0c4,5,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6334
4f5329b78b12fcb17873fd584bd06936,6,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6305
8b78427be35f580e7e664361c44d50ca,2,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=407
69b9562db671d286c92387b328fc15bb,5,3,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6329
f1e37ba969bc27721bbb53e669f1d15e,4,3,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6293
5557d8de5ee6c507a556c8d137880453,3,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6326
b87804452f60aa162a6d29c0f66a2466,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm6.jpg
4c3f795cf8eb72b946f9bd2642cf23c1,6,5,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma17.jpg
22f13657c4a6b4a3fc6ea06d313c3725,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif17.jpg
e170d124649f3cddf0e8d2ac7a4e597f,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma20.jpg
72e2febe065d177b01564edeb420e24b,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma45.jpg
83cd9569896510c012ebc6c5bb7f3c74,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma10.jpg
25a9a37f1edef70afe4cbfb380f01224,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma38.jpg
cc63958a1cedccb7dc1f0628f010206e,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma29.jpg
576c5c37a21c1c767733e486ac69b71c,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm1.jpg
9180caf457da660165757eb4de0cd35c,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-achromique/melanome-achromique4.jpg
227aabac4aa7eca8fa4b9fb2abddc5a0,3,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-nodulaire/melanome-nodulaire1.jpg
203f72e12bfd9132ba8f843eaa9a894f,2,1,melanoma,malignant melanoma,malignant,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma11.jpg
163d9c550fad4704990a3d1b8183d0f8,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif7.jpg
c05b03bcef867fca1e842f5226089b2c,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma33.jpg
c12375fa8da3696e9198df1fd74703c1,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma4.jpg
44dd09cec3d8e1a42c64235346e4d062,4,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma43.jpg
62d277784521ca0bc25d6e91268b3c71,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma6.jpg
25f0286ffedff3a8a17bcdb8f220cdaf,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma30.jpg
b222feca6ef56a50502589690b14cb1a,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma60.jpg
0fc62c72c433cd6f7ff35d6ba510ac48,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma29.jpg
fc6e05f39ad27f0d3717f4fb51e607ef,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma54.jpg
e64bc4a3e3dfc2db301f0b8c64253da5,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif11.jpg
e4e6247b65749ac9939b1465693e9bfb,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma15.jpg
00f1b7bb9581e91250a2bb224c3321b8,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma26.jpg
2882e2a31a604e3633e61708802d5926,2,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acral_melanoma/acral_melanoma3.jpg
64c07aac49ad73078795d74a2ef6c860,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif3.jpg
2cb3ff37c40ccf6614c4e23c4ed0d91a,3,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma64.jpg
cc2bd788c5212e2ec7e0869b9e9279e5,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma16.jpg
2701b06d904bfe8d8979bc1fad14a23a,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/amelanotic_nodular_melanoma/amelanotic_nodular_melanoma1.jpg
c8e15692cc70579b3ca3b0cf8236ac0d,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma15.jpg
de9b248a86bd8333e14692796aa72ec1,-1,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma75.jpg
1400a56e8de2b64427acf3ba96895ded,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif6.jpg
d10722216af2bab5bfc450259169f9fe,6,6,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/r/recurrent_memalona/recurrent_memalona3.jpg
85f9b49f753224a9a20c6fb66169335b,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma2.jpg
7d4182584c503100338e00b7b46bcc4b,5,6,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/r/recurrent_memalona/recurrent_memalona2.jpg
7a2e6969eb645f2aced2aaa7b309b573,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif14.jpg
40322591e45e91f55f0ba4daff917d1f,2,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma25.jpg
098d28da6fe1db559126d701d74fc8e0,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif19.jpg
95cb2ae15bc9f52ea53b07b78fbfbd26,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma53.jpg
df17d9052c095d5b0593a3b9dd306d75,3,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma25.jpg
6eb241282698d3a3b24f8a5427f1bbbf,3,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma10.jpg
46409faa46521c676c8e1c3c3330704b,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma39.jpg
45f2d036cba6a8d8da3240c27217a6ff,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma45.jpg
4429b712b5f7463459067286a73d1231,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma52.jpg
3a10a2d2c76b10042d4936a1e0e5f695,-1,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm11.jpg
318c1c68fbf43892f05191ea20e618cb,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma21.jpg
68623ff99e2d99707211ae16ac655ebf,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma9.jpg
361c860d6d11345eb0d14b6ff560a952,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma8.jpg
98a86bd0a6b6d31cc399703220627eab,1,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-nodulaire/melanome-nodulaire4.jpg
6df7ccd15c4c9b072863e03224ebf65d,-1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma31.jpg
8acc8d28a8f6040d23041bfbf16fcf09,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma66.jpg
1e7a332c75655b759c774efeac3d9dcc,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma44.jpg
e5ad8f497e1246ffd4ef79b930670250,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma56.jpg
2d8dd8e2b1d3f0af318b320f7d77e595,4,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif2.jpg
1edc419cfccfb2728ee1743bc921facb,2,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acral_melanoma/acral_melanoma2.jpg
5db01c89de63e47302555704e3e5661e,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma43.jpg
d888164ff416adf7a9049f5e5fe3efe3,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-achromique/melanome-achromique1.jpg
ddcb8094a49516b627eb25de87bb37e8,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif8.jpg
691260f9a6de48296c0bcd79084d1c24,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif18.jpg
a38c514b6e09c788efe6438a5e76f864,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma20.jpg
6c3081a5e16b9a11fb33cf8b022122cb,2,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma14.jpg
229048c8bf711a1039380054d624e368,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma41.jpg
6fba1ba992dd21cd3eaaf1ecacaf291d,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma22.jpg
402f0c0b3da52105897eadd247cb100e,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma27.jpg
835a931b5ddf66e9b58b47421a8c4dad,4,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma31.jpg
cb7085277de61ca9601240e2c242f902,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma3.jpg
af64b98b5de693db79b9ff3c008fbd33,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif13.jpg
a60800f82f6a2588e2cf624ad64f2db1,3,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma68.jpg
78710cb06fd6e3d4147fc1c7ebb2f4a3,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma22.jpg
81614ef48a63119af1349a28cc86a2af,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma2.jpg
d0eea0ab5d1d2a33efea4e0257a03825,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma67.jpg
7fd141e0b81e5573612d46472ec9fe52,2,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma69.jpg
7738a1fedc6181dd976623470feaffd4,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma50.jpg
879ce3af2a8769225d4120980e850814,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-nodulaire/melanome-nodulaire6.jpg
4fab663ca875d7ce04524182c53aa4cc,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma65.jpg
3975cb19ffaee90ea9185c17b032c9a9,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-nodulaire/melanome-nodulaire2.jpg
ac04675f4d3943dfcfadd5284c60ef20,5,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma62.jpg
a4bd02ffa70ff94c6c0d4e8f3c412b81,3,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma73.jpg
2579d2594790cb42b7e701c279c2cf91,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm7.jpg
aebfb4a4b7eaeb406195faf9c997a5ea,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-nodulaire/melanome-nodulaire5.jpg
4173d5a2337e044eaced6778c34be2ea,-1,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma35.jpg
1bbb8898bb34295f884ba8d726809800,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm10.jpg
9a79f7e64ca44bf0f9bec4183925ae64,3,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma70.jpg
673c068053868490c15fefe7aad07b35,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma21.jpg
2ddc13cb0aad47b2dda40db94427db99,2,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma74.jpg
b582f9ec2a329edfbe814680a81a0354,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma41.jpg
4e8cd3941081738f8f1405aa9b7399ef,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma39.jpg
5e01c679167124fe9b9af10354d084bf,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma24.jpg
822ce90b3e5bd12124932beb7134ca3e,-1,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm13.jpg
3e79b0695698f58d3d40482c2aef87a9,-1,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm15.jpg
e89b0dc455f91346e87beb4fdda74b47,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma18.jpg
22951972e56cf7574ccd1bbe6a45765a,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm3.jpg
6616522cf5d8912260a17e4d2061ae6a,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma3.jpg
71a7b35ef0e804f4dac01d3119be6748,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma11.jpg
72bf4c07c8873dbf8d4b2c7ab5989853,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma4.jpg
99a55ba343bf11c3a8e37beb8f023684,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma12.jpg
